Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10 14:30:00+00:00,271.85699462890625,248.02999877929688,287.8797912597656,633.83740234375,1124.7950439453125,273.7300109863281,251.75,289.5799865722656,634.9600219726562,1128.18994140625,268.95001220703125,247.99000549316406,282.8550109863281,623.2999877929688,1104.113037109375,268.95001220703125,248.30999755859375,284.4200134277344,631.3900146484375,1107.0999755859375,7030981,7213922,6008025,3873187,720526
2025-11-10 15:30:00+00:00,269.06640625,246.3800048828125,286.3399963378906,630.4099731445312,1116.6300048828125,271.989990234375,248.08999633789062,288.45001220703125,633.8800048828125,1127.155029296875,269.04998779296875,245.58999633789062,285.5199890136719,626.489990234375,1114.6300048828125,271.8299865722656,248.0211944580078,287.8550109863281,633.6300048828125,1124.800048828125,3083676,3238084,2780350,1532229,257424
2025-11-10 16:30:00+00:00,269.0799865722656,247.10499572753906,286.57000732421875,633.864990234375,1116.83984375,269.7587890625,247.44500732421875,286.8385009765625,634.4600219726562,1122.25,268.489990234375,246.0,285.4700012207031,630.2999877929688,1116.249755859375,269.0400085449219,246.33999633789062,286.2799987792969,630.4099731445312,1116.6300048828125,2346213,2393779,1466071,1088389,175811
2025-11-10 17:30:00+00:00,269.7300109863281,248.6300048828125,288.1636047363281,632.8400268554688,1115.6300048828125,270.2300109863281,248.89999389648438,288.6600036621094,635.0,1118.7271728515625,269.010009765625,247.0955047607422,286.5,632.3300170898438,1114.3299560546875,269.07000732421875,247.10499572753906,286.6099853515625,633.9299926757812,1116.6663818359375,1807442,1959822,1222129,879505,162437
2025-11-10 18:30:00+00:00,269.6600036621094,248.7698974609375,290.3900146484375,632.780029296875,1115.5999755859375,270.3077087402344,248.95640563964844,290.739990234375,634.6500244140625,1118.1800537109375,267.4549865722656,248.47000122070312,288.1199951171875,632.010009765625,1115.2900390625,269.7099914550781,248.6529998779297,288.1658020019531,632.8400268554688,1115.6500244140625,3188667,1461943,1916585,781607,171050
2025-11-10 19:30:00+00:00,269.11859130859375,248.27000427246094,289.9700012207031,632.6320190429688,1120.659912109375,269.80999755859375,248.83999633789062,290.79998779296875,634.27001953125,1124.47998046875,269.04998779296875,248.1750030517578,289.8299865722656,631.989990234375,1112.56005859375,269.6300048828125,248.7449951171875,290.340087890625,632.7650146484375,1115.5400390625,2248210,1829109,1576441,871980,256469
2025-11-10 20:30:00+00:00,269.3599853515625,248.39500427246094,290.1300048828125,631.9299926757812,1120.18994140625,269.6000061035156,249.22999572753906,290.6700134277344,634.72998046875,1123.9200439453125,268.760009765625,247.89999389648438,289.864990234375,631.260009765625,1119.030029296875,269.1000061035156,248.25999450683594,289.9800109863281,632.6699829101562,1120.5,2892894,2320462,2296899,1486952,308211
2025-11-11 14:30:00+00:00,274.1000061035156,248.46780395507812,288.8351135253906,622.3699951171875,1123.510009765625,274.739990234375,249.62989807128906,291.1199951171875,629.5599975585938,1135.6800537109375,269.79998779296875,247.8300018310547,287.32000732421875,621.8101196289062,1112.800048828125,269.80999755859375,248.44500732421875,287.7449951171875,628.125,1118.75,9244708,3730327,3654605,2509903,559122
2025-11-11 15:30:00+00:00,272.5,247.5800018310547,288.6000061035156,622.3699951171875,1125.06005859375,274.3460998535156,248.9600067138672,289.7850036621094,623.9600219726562,1128.9200439453125,272.42999267578125,247.5449981689453,288.1300048828125,619.4000244140625,1122.5699462890625,274.1000061035156,248.4573974609375,288.79998779296875,622.3651123046875,1123.3299560546875,3452496,2380534,1580139,1416358,176573
2025-11-11 16:30:00+00:00,273.31500244140625,248.26829528808594,289.5400085449219,623.3800048828125,1124.18994140625,273.614990234375,248.47999572753906,290.1300048828125,625.5999755859375,1125.5899658203125,271.7799987792969,247.22999572753906,288.20001220703125,621.732177734375,1118.9000244140625,272.510009765625,247.60000610351562,288.6199951171875,622.4000244140625,1124.9949951171875,2525614,1320221,1101132,846209,181061
2025-11-11 17:30:00+00:00,274.4800109863281,249.3260040283203,289.3299865722656,624.1300048828125,1130.68994140625,274.70001220703125,249.38999938964844,289.7300109863281,624.64990234375,1132.0,273.0299987792969,248.0,288.7950134277344,623.2800903320312,1124.0699462890625,273.3299865722656,248.2736053466797,289.54998779296875,623.3699951171875,1124.0699462890625,2634766,1560683,964967,657328,208729
2025-11-11 18:30:00+00:00,275.32000732421875,249.3699951171875,290.1400146484375,625.02001953125,1132.75,275.6600036621094,249.74989318847656,291.2784118652344,626.1500244140625,1136.0,274.1600036621094,249.1042938232422,288.9696044921875,623.4000244140625,1130.6099853515625,274.489990234375,249.30999755859375,289.3299865722656,624.1300048828125,1130.8199462890625,3455305,1357003,1298306,783117,212113
2025-11-11 19:30:00+00:00,275.25,248.8800048828125,290.7099914550781,626.6500244140625,1136.5400390625,275.760009765625,249.5,290.8900146484375,626.8400268554688,1137.4998779296875,275.04998779296875,248.82000732421875,290.1000061035156,625.0,1132.3199462890625,275.3299865722656,249.42999267578125,290.17999267578125,625.1500244140625,1132.729248046875,2653431,1253534,1115813,653056,195835
2025-11-11 20:30:00+00:00,275.29998779296875,249.13999938964844,291.2950134277344,627.1799926757812,1136.5999755859375,275.8450012207031,249.47000122070312,291.9150085449219,628.0,1139.2198486328125,274.79998779296875,248.75,290.5899963378906,626.1801147460938,1134.9000244140625,275.239990234375,248.8699951171875,290.7200012207031,626.5599975585938,1136.5899658203125,4039713,1833663,2337010,1018218,966986
2025-11-12 14:30:00+00:00,272.94000244140625,245.9250030517578,286.9049987792969,614.5900268554688,1139.0799560546875,275.239990234375,250.3699951171875,291.9750061035156,628.989990234375,1141.530029296875,271.8699951171875,245.5500030517578,285.6600036621094,614.0,1128.27001953125,275.07501220703125,250.18499755859375,291.67498779296875,628.405029296875,1138.1700439453125,10718425,5045151,5197055,4427247,409424
2025-11-12 15:30:00+00:00,274.6000061035156,245.3000030517578,285.28009033203125,610.7899780273438,1141.0400390625,274.6099853515625,246.31500244140625,287.05999755859375,616.39990234375,1141.5,272.54998779296875,243.92999267578125,283.69000244140625,607.77001953125,1136.1500244140625,272.9100036621094,245.9250030517578,286.8999938964844,614.5800170898438,1138.885009765625,3328165,3243589,2812085,3530749,313260
2025-11-12 16:30:00+00:00,274.3900146484375,245.1699981689453,285.82000732421875,613.7349853515625,1150.43994140625,274.8500061035156,245.71499633789062,285.8900146484375,613.780029296875,1150.5999755859375,273.7250061035156,244.16720581054688,283.8500061035156,608.1500854492188,1140.77001953125,274.5899963378906,245.27000427246094,285.2850036621094,610.8099975585938,1141.1939697265625,2104341,1610983,1737000,1814076,294275
2025-11-12 17:30:00+00:00,274.9800109863281,245.44869995117188,286.2349853515625,611.7000122070312,1156.6949462890625,275.1400146484375,246.30499267578125,286.82000732421875,616.0899047851562,1158.3499755859375,274.1199951171875,245.14999389648438,285.375,611.4199829101562,1150.239990234375,274.3800048828125,245.16000366210938,285.80499267578125,613.8200073242188,1150.43994140625,1642127,1739076,1269678,1271841,434977
2025-11-12 18:30:00+00:00,274.45001220703125,245.08749389648438,286.0126037597656,612.7713012695312,1154.482421875,275.7300109863281,245.88999938964844,286.5400085449219,613.97998046875,1158.0,274.42999267578125,245.0399932861328,285.67999267578125,610.5499877929688,1152.6199951171875,274.989990234375,245.4250030517578,286.2200012207031,611.7000122070312,1156.6231689453125,2013567,1314668,939768,1253648,257867
2025-11-12 19:30:00+00:00,274.04998779296875,245.16000366210938,286.7099914550781,611.2899780273438,1161.1800537109375,274.69000244140625,245.36990356445312,286.739990234375,614.0499877929688,1162.0,273.5,244.43299865722656,285.7300109863281,609.6099853515625,1153.5699462890625,274.45001220703125,245.07009887695312,286.04998779296875,612.72998046875,1154.6099853515625,2059500,1719465,1135398,1542015,313820
2025-11-12 20:30:00+00:00,273.4700012207031,244.25,286.739990234375,609.1300048828125,1157.675048828125,274.3999938964844,245.3300018310547,287.3399963378906,612.0700073242188,1164.33984375,272.9700012207031,243.75,286.3399963378906,607.7899780273438,1154.6800537109375,274.04998779296875,245.13999938964844,286.7200012207031,611.2999877929688,1161.06005859375,3569857,9690051,1747438,1957837,408535
2025-11-13 14:30:00+00:00,273.7099914550781,242.53900146484375,279.5799865722656,614.5399780273438,1161.364990234375,276.6990051269531,243.72999572753906,282.8399963378906,617.6500244140625,1167.3299560546875,273.2900085449219,240.7259979248047,277.239990234375,609.6900024414062,1147.3299560546875,274.2699890136719,243.10000610351562,282.29998779296875,613.0700073242188,1158.5,10014720,4344807,6773567,3774745,589184
2025-11-13 15:30:00+00:00,274.037109375,239.789794921875,279.9949951171875,606.9500122070312,1152.72998046875,274.19000244140625,242.53500366210938,280.9100036621094,615.1994018554688,1162.89990234375,272.17999267578125,238.97000122070312,277.6600036621094,606.330078125,1145.68994140625,273.7001037597656,242.53500366210938,279.54998779296875,614.530029296875,1161.375,3931506,3995083,2401431,2394797,392286
2025-11-13 16:30:00+00:00,272.8599853515625,239.84500122070312,280.5299987792969,608.7949829101562,1155.3800048828125,274.4898986816406,240.13999938964844,280.6300048828125,610.5,1156.25,272.4599914550781,238.99000549316406,279.2500915527344,606.7999877929688,1151.18994140625,274.0299987792969,239.72999572753906,279.9849853515625,606.9000244140625,1152.35498046875,2339844,3602015,1541109,1396472,252707
2025-11-13 17:30:00+00:00,272.5700988769531,238.07339477539062,278.07000732421875,604.9099731445312,1153.1500244140625,273.32000732421875,239.99000549316406,280.8900146484375,609.3400268554688,1157.5400390625,272.5,237.8000030517578,277.8251037597656,604.3699951171875,1146.2900390625,272.8399963378906,239.80250549316406,280.5299987792969,608.8400268554688,1155.0699462890625,1922883,3274156,1356937,1304772,196956
2025-11-13 18:30:00+00:00,273.5299987792969,239.0500030517578,279.55499267578125,607.0850219726562,1153.56005859375,273.8500061035156,239.1999969482422,279.5710144042969,607.6199951171875,1153.925048828125,272.1000061035156,237.8249969482422,277.3599853515625,603.0,1147.5789794921875,272.55999755859375,238.11000061035156,278.04998779296875,604.881591796875,1152.9949951171875,3060900,2135092,1600724,1408441,250436
2025-11-13 19:30:00+00:00,273.03961181640625,238.3990020751953,279.8055114746094,605.9400024414062,1154.4599609375,273.69000244140625,239.10000610351562,279.885009765625,607.7999877929688,1157.489990234375,272.5450134277344,237.44000244140625,278.40850830078125,604.5599975585938,1151.8499755859375,273.5350036621094,239.0500030517578,279.5,607.0700073242188,1153.449951171875,2603044,2138828,1487667,1261192,230750
2025-11-13 20:30:00+00:00,273.0400085449219,237.5800018310547,278.6199951171875,609.969970703125,1154.5899658203125,273.6000061035156,238.97000122070312,279.9649963378906,610.0,1157.9300537109375,272.5,236.52999877929688,277.489990234375,605.924072265625,1151.8499755859375,273.0299987792969,238.38999938964844,279.7950134277344,605.969970703125,1154.6300048828125,3833536,3721588,2590765,1449128,341643
2025-11-14 14:30:00+00:00,273.7591857910156,236.7100067138672,276.5899963378906,609.114990234375,1116.3599853515625,273.8900146484375,236.75,276.8500061035156,609.3800048828125,1142.219970703125,269.6000061035156,232.88999938964844,270.70001220703125,595.2000122070312,1107.2099609375,271.04998779296875,235.1199951171875,271.4100036621094,601.4650268554688,1142.219970703125,10617822,7334788,7597089,4533844,866222
2025-11-14 15:30:00+00:00,274.6499938964844,238.2899932861328,278.3500061035156,611.3699951171875,1115.2923583984375,274.6499938964844,238.72999572753906,278.45001220703125,612.0,1122.4200439453125,273.20001220703125,236.39999389648438,276.2699890136719,606.9400024414062,1111.1400146484375,273.7699890136719,236.6699981689453,276.6099853515625,609.1199951171875,1116.3800048828125,3569903,3717221,2947697,1860480,399880
2025-11-14 16:30:00+00:00,275.7049865722656,237.55999755859375,277.8800048828125,611.26123046875,1117.3699951171875,275.9200134277344,238.32000732421875,278.55999755859375,612.9400024414062,1120.02001953125,273.54998779296875,237.22000122070312,277.2900085449219,607.7899780273438,1109.239990234375,274.6449890136719,238.32000732421875,278.3599853515625,611.3800048828125,1115.2850341796875,4251993,2052351,1918436,1675105,371035
2025-11-14 17:30:00+00:00,274.5849914550781,236.20640563964844,277.1449890136719,610.60498046875,1120.97998046875,275.95831298828125,237.6999969482422,278.3399963378906,611.739990234375,1122.3299560546875,274.2300109863281,235.77000427246094,276.2099914550781,607.8200073242188,1114.6700439453125,275.7099914550781,237.50999450683594,277.8564147949219,611.2000122070312,1117.469970703125,1963757,2249917,1507118,1030837,245943
2025-11-14 18:30:00+00:00,273.9599914550781,236.25509643554688,277.5899963378906,612.9899291992188,1125.5699462890625,274.760009765625,236.5,277.739990234375,613.02001953125,1125.6370849609375,273.8399963378906,235.1999969482422,276.1535949707031,608.5001220703125,1115.800048828125,274.57000732421875,236.17999267578125,277.1199951171875,610.5399780273438,1120.93994140625,1593851,1697135,1298011,1242663,223313
2025-11-14 19:30:00+00:00,272.989990234375,235.1999969482422,276.6000061035156,610.0,1119.43994140625,274.25,236.2899932861328,278.05999755859375,613.6799926757812,1127.800048828125,272.8900146484375,234.97999572753906,276.4200134277344,608.8599853515625,1118.06005859375,273.9700012207031,236.25999450683594,277.6099853515625,612.8400268554688,1125.541015625,2106336,2610702,1379122,1241172,261411
2025-11-14 20:30:00+00:00,272.4100036621094,234.6999969482422,276.3810119628906,609.8099975585938,1112.6800537109375,273.260009765625,235.27999877929688,276.9800109863281,610.725830078125,1120.1298828125,272.1700134277344,234.3300018310547,275.79998779296875,607.8099975585938,1110.260009765625,272.9700012207031,235.1999969482422,276.55999755859375,609.97998046875,1119.3199462890625,3221940,3812255,1680470,1213767,417278
